timestamp,phase_A_grid_consumption,phase_A_exported_power,phase_B_grid_consumption,phase_B_exported_power,phase_C_grid_consumption,phase_C_exported_power,Forward Energy (Total),Reverse Energy (Total)
2024-12-08 20:00,50.41,0,55.55,0,34.88,0,140.84,0
2024-12-08 21:00,49.76,0,51.8,0,34.31,0,135.87,0
2024-12-08 22:00,45.57,0,49.74,0,32.12,0,127.43,0
2024-12-08 23:00,38.94,0,42.61,0,29.25,0,110.8,0
2024-12-09 00:00,34.2,0,35.06,0,25.7,0,94.96,0
2024-12-09 01:00,29.11,0,30.81,0,22.38,0,82.3,0
2024-12-09 02:00,26.36,0,27.77,0,21.61,0,75.74,0
2024-12-09 03:00,26.93,0,23.38,0,23.06,0,73.38,0
2024-12-09 04:00,29.13,0,25.5,0,22.51,0,77.14,0
2024-12-09 05:00,31.82,0,24.29,0,21.98,0,78.09,0
2024-12-09 06:00,40.63,0,37.83,0,28.16,0,106.62,0
2024-12-09 07:00,46.1,0,47.34,0,36.1,0,129.54,0
2024-12-09 08:00,44.54,0,50.23,0,36.95,0,131.72,0
2024-12-09 09:00,55.06,0,57.42,0,45.62,0,158.1,0
2024-12-09 10:00,82.1,0,88.2,0,74.17,0,244.47,0
2024-12-09 11:00,73.46,0,73.69,0,68.96,0,216.1,0
2024-12-09 12:00,74.02,0,70.67,0,64.94,0,209.63,0
2024-12-09 13:00,65.9,0,66.98,0,59.58,0,192.46,0
2024-12-09 14:00,59.28,0,67.82,0,56.15,0,183.26,0
2024-12-09 15:00,55.58,0,59.88,0,47.77,0,163.23,0
2024-12-09 16:00,38.76,0,39.77,0,31.39,0,109.92,0
2024-12-09 17:00,51.03,0,47.44,0,37.18,0,135.66,0
2024-12-09 18:00,54.43,0,55.14,0,39.3,0,148.88,0
2024-12-09 19:00,49.53,0,58.23,0,39.18,0,146.94,0
2024-12-09 20:00,54.18,0,59.51,0,38.21,0,151.9,0
2024-12-09 21:00,52.13,0,52.28,0,37.01,0,141.42,0
2024-12-09 22:00,46.1,0,46.18,0,32.9,0,125.19,0
2024-12-09 23:00,41.62,0,40.41,0,28.04,0,110.07,0
2024-12-10 00:00,36.48,0,35.01,0,27.13,0,98.62,0
2024-12-10 01:00,34.49,0,27.13,0,25.9,0,87.51,0
2024-12-10 02:00,30.31,0,24.5,0,24.59,0,79.4,0
2024-12-10 03:00,27.51,0,24.54,0,23.48,0,75.53,0
2024-12-10 04:00,26.61,0,26.47,0,25.32,0,78.4,0
2024-12-10 05:00,27.29,0,26.78,0,26.62,0,80.7,0
2024-12-10 06:00,33.06,0,38.11,0,32.22,0,103.4,0
2024-12-10 07:00,42.77,0,54.77,0,34.02,0,131.55,0
2024-12-10 08:00,38.06,0,44.7,0,31.51,0,114.26,0
2024-12-10 09:00,33.69,0,43.2,0,29.21,0,106.1,0
2024-12-10 10:00,35.37,0,38.53,0,23.62,0,97.51,0
2024-12-10 11:00,38.87,0,36.02,0,26.28,0,101.18,0
2024-12-10 12:00,34.64,0,33.79,0,24.35,0,92.78,0
2024-12-10 13:00,30.5,0,27.54,0,22.58,0,80.62,0
2024-12-10 14:00,33.76,0,25.68,0,23.09,0,82.53,0
2024-12-10 15:00,37.14,0,34.82,0,24.86,0,96.82,0
2024-12-10 16:00,41.29,0,39.52,0,26.21,0,107.02,0
2024-12-10 17:00,43.64,0,46.06,0,29.75,0,119.46,0
2024-12-10 18:00,44.97,0,49.07,0,33.26,0,127.3,0
2024-12-10 19:00,46.17,0,51.3,0,35.4,0,132.86,0
2024-12-10 20:00,51.86,0,55.05,0,39.52,0,146.43,0
2024-12-10 21:00,52.89,0,55.91,0,37.2,0,146,0
2024-12-10 22:00,48.32,0,50.7,0,33.21,0,132.23,0
2024-12-10 23:00,40.16,0,43.35,0,27.68,0,111.19,0
2024-12-11 00:00,34.1,0,37.51,0,25.29,0,96.9,0
2024-12-11 01:00,29.61,0,28.67,0,21.21,0,79.49,0
2024-12-11 02:00,27.11,0,27.22,0,20.82,0,75.14,0
2024-12-11 03:00,26.51,0,26.48,0,20.4,0,73.39,0
2024-12-11 04:00,25.91,0,27.06,0,20.07,0,73.05,0
2024-12-11 05:00,27.63,0,29.21,0,25.43,0,82.27,0
2024-12-11 06:00,34.53,0,41.03,0,33.46,0,109.02,0
2024-12-11 07:00,45.5,0,53.57,0,36.37,0,135.43,0
2024-12-11 08:00,45.67,0,54.62,0,41.11,0,141.4,0
2024-12-11 09:00,72.76,0,73.54,0,55.94,0,202.23,0
2024-12-11 10:00,84.17,0,87.02,0,66.68,0,237.86,0
2024-12-11 11:00,79.38,0,78.99,0,69.78,0,228.15,0
2024-12-11 12:00,76.42,0,78.36,0,71.26,0,226.04,0
2024-12-11 13:00,72.8,0,80.08,0,58.39,0,211.27,0
2024-12-11 14:00,71.76,0,78.58,0,64.71,0,215.05,0
2024-12-11 15:00,64.5,0,64.62,0,51.62,0,180.74,0
2024-12-11 16:00,49.15,0,45.49,0,26.94,0,121.58,0
2024-12-11 17:00,53.68,0,45.9,0,31.5,0,131.08,0
2024-12-11 18:00,54.15,0,54.51,0,38.23,0,146.9,0
2024-12-11 19:00,54.64,0,55.07,0,39.98,0,149.69,0
2024-12-11 20:00,57.84,0,57.17,0,39.97,0,154.98,0
2024-12-11 21:00,54.26,0,56.56,0,40.01,0,150.82,0
2024-12-11 22:00,48.1,0,50.68,0,37.58,0,136.35,0
2024-12-11 23:00,40.89,0,42.67,0,32.69,0,116.25,0
2024-12-12 00:00,35.68,0,35.91,0,28.15,0,99.74,0
2024-12-12 01:00,31.13,0,31.02,0,25.06,0,87.21,0
2024-12-12 02:00,29.39,0,28.79,0,21.75,0,79.94,0
2024-12-12 03:00,28.58,0,26.52,0,20,0,75.1,0
2024-12-12 04:00,29.33,0,26.24,0,20.32,0,75.89,0
2024-12-12 05:00,29.15,0,28.83,0,22.29,0,80.27,0
2024-12-12 06:00,41.35,0,43.73,0,34.31,0,119.39,0
2024-12-12 07:00,54.74,0,60.34,0,43.75,0,158.82,0
2024-12-12 08:00,52.42,0,59.61,0,42.14,0,154.17,0
2024-12-12 09:00,74.55,0,77.03,0,72.98,0,224.56,0
2024-12-12 10:00,73.74,0,75.97,0,73.98,0,223.7,0
2024-12-12 11:00,56.93,0,55.77,0,52.83,0,165.53,0
2024-12-12 12:00,67.27,0,68.58,0,63.21,0,199.06,0
2024-12-12 13:00,63.34,0,68.02,0,60.16,0,191.53,0
2024-12-12 14:00,69.34,0,74.54,0,66.52,0,210.4,0
2024-12-12 15:00,66.25,0,73.05,0,65.54,0,204.84,0
2024-12-12 16:00,52.09,0,54.41,0,42.04,0,148.54,0
2024-12-12 17:00,53.66,0,49.74,0,36.36,0,139.76,0
2024-12-12 18:00,49.06,0,47.41,0,36.78,0,133.24,0
2024-12-12 19:00,51.34,0,51.14,0,41.06,0,143.53,0
2024-12-12 20:00,57.62,0,51.48,0,44.54,0,153.65,0
2024-12-12 21:00,53.98,0,49.4,0,40.18,0,143.57,0
2024-12-12 22:00,46.58,0,43.82,0,34.82,0,125.22,0
2024-12-12 23:00,43.2,0,35.9,0,30.58,0,109.69,0
2024-12-13 00:00,40.62,0,31.27,0,26.26,0,98.14,0
2024-12-13 01:00,36.39,0,29.55,0,25.22,0,91.16,0
2024-12-13 02:00,32.88,0,26.17,0,25.05,0,84.1,0
2024-12-13 03:00,30.97,0,25.22,0,21.69,0,77.87,0
2024-12-13 04:00,31.61,0,23.3,0,22.12,0,77.02,0
2024-12-13 05:00,34.35,0,24.67,0,22.05,0,81.07,0
2024-12-13 06:00,42.76,0,42.57,0,32.05,0,117.38,0
2024-12-13 07:00,54.52,0,57.41,0,45.28,0,157.21,0
2024-12-13 08:00,45.34,0,52.52,0,41.54,0,139.4,0
2024-12-13 09:00,56.5,0,66.4,0,51.87,0,174.77,0
2024-12-13 10:00,72.34,0,83.46,0,67.63,0,223.43,0
2024-12-13 11:00,67.17,0,78.57,0,64.82,0,210.55,0
2024-12-13 12:00,63.54,0,72.23,0,58.73,0,194.5,0
2024-12-13 13:00,52.9,0,64.58,0,53.78,0,171.26,0
2024-12-13 14:00,64.33,0,67.58,0,58.96,0,190.86,0
2024-12-13 15:00,58.36,0,65.56,0,51.38,0,175.3,0
2024-12-13 16:00,37.49,0,38.94,0,29.39,0,105.82,0
2024-12-13 17:00,40.16,0,39.76,0,28.88,0,108.8,0
2024-12-13 18:00,39.88,0,45.97,0,30.26,0,116.1,0
2024-12-13 19:00,45.5,0,52.38,0,36.9,0,134.78,0
2024-12-13 20:00,44.76,0,58.2,0,40.26,0,143.22,0
2024-12-13 21:00,41.67,0,52.75,0,36.76,0,131.18,0
2024-12-13 22:00,41.57,0,41.09,0,31.88,0,114.54,0
2024-12-13 23:00,38.2,0,36.88,0,28.77,0,103.85,0
2024-12-14 00:00,34.62,0,29.3,0,24.58,0,88.5,0
2024-12-14 01:00,31.5,0,27.1,0,21.21,0,79.82,0
2024-12-14 02:00,27.66,0,25.58,0,21.39,0,74.64,0
2024-12-14 03:00,27.06,0,24.5,0,20.82,0,72.38,0
2024-12-14 04:00,25.61,0,23.15,0,19.83,0,68.59,0
2024-12-14 05:00,27.49,0,26.54,0,19.7,0,73.72,0
2024-12-14 06:00,33.9,0,35.38,0,23.72,0,93,0
2024-12-14 07:00,37.8,0,46.12,0,27.72,0,111.64,0
2024-12-14 08:00,38.42,0,44.15,0,25.58,0,108.15,0
2024-12-14 09:00,32.65,0,42.06,0,27.54,0,102.25,0
2024-12-14 10:00,35.22,0,36.92,0,28.11,0,100.26,0
2024-12-14 11:00,43.86,0,35.82,0,26.79,0,106.47,0
2024-12-14 12:00,41.58,0,37.01,0,26.86,0,105.45,0
2024-12-14 13:00,39.93,0,41.84,0,27.09,0,108.86,0
2024-12-14 14:00,36.23,0,37.09,0,28.15,0,101.47,0
2024-12-14 15:00,33.03,0,36.23,0,30.22,0,99.49,0
2024-12-14 16:00,32.9,0,37.28,0,28.39,0,98.58,0
2024-12-14 17:00,41.17,0,46.1,0,32.13,0,119.39,0
2024-12-14 18:00,43.18,0,50.83,0,36.15,0,130.17,0
2024-12-14 19:00,48.42,0,51.26,0,39.96,0,139.65,0
2024-12-14 20:00,51.16,0,55.13,0,41.3,0,147.59,0
2024-12-14 21:00,51.18,0,56.52,0,39.48,0,147.18,0
2024-12-14 22:00,47.48,0,52.34,0,32.47,0,132.29,0
2024-12-14 23:00,40.49,0,45.94,0,30.15,0,116.58,0
2024-12-15 00:00,35.83,0,37.76,0,27.85,0,101.44,0
2024-12-15 01:00,34.29,0,33.98,0,25.92,0,94.19,0
2024-12-15 02:00,29.99,0,31.43,0,23.3,0,84.73,0
2024-12-15 03:00,28.52,0,31.34,0,23.44,0,83.3,0
2024-12-15 04:00,27.5,0,29.44,0,23.41,0,80.34,0
2024-12-15 05:00,28.47,0,28.3,0,23.13,0,79.9,0
2024-12-15 06:00,30.55,0,34.79,0,27.94,0,93.28,0
2024-12-15 07:00,32.08,0,37.89,0,30.25,0,100.22,0
2024-12-15 08:00,39.02,0,41.89,0,31.22,0,112.13,0
2024-12-15 09:00,35.54,0,36,0,27.22,0,98.77,0
2024-12-15 10:00,31.8,0,34.69,0,28.37,0,94.86,0
2024-12-15 11:00,27.9,0,34.43,0,28.41,0,90.74,0
2024-12-15 12:00,27.31,0,35.46,0,23.52,0,86.3,0
2024-12-15 13:00,33.19,0,34.98,0,22.58,0,90.76,0
2024-12-15 14:00,34.64,0,31.55,0,26.06,0,92.26,0
2024-12-15 15:00,34.78,0,31.62,0,24.22,0,90.62,0
2024-12-15 16:00,33.3,0,36.71,0,28.1,0,98.12,0
2024-12-15 17:00,40.75,0,43.63,0,35.77,0,120.15,0
2024-12-15 18:00,40.53,0,47.34,0,37.33,0,125.19,0
2024-12-15 19:00,43.34,0,52.86,0,39.98,0,136.17,0
2024-12-15 20:00,49.62,0,53.73,0,43.8,0,147.15,0
2024-12-15 21:00,49.34,0,53.5,0,45.12,0,147.96,0
2024-12-15 22:00,45.06,0,46.11,0,36.26,0,127.42,0
2024-12-15 23:00,40.54,0,41.46,0,30.95,0,112.94,0
2024-12-16 00:00,30.57,0,32.18,0,26.06,0,88.8,0
2024-12-16 01:00,26.49,0,26.4,0,21.77,0,74.66,0
2024-12-16 02:00,24.41,0,25.18,0,18.83,0,68.42,0
2024-12-16 03:00,22.71,0,24.88,0,18.06,0,65.65,0
2024-12-16 04:00,22.78,0,25.75,0,18.9,0,67.43,0
2024-12-16 05:00,25.34,0,25.68,0,19.93,0,70.94,0
2024-12-16 06:00,33.38,0,36.14,0,29.27,0,98.79,0
2024-12-16 07:00,45.23,0,40.72,0,39.86,0,125.81,0
2024-12-16 08:00,39.92,0,47.39,0,37.05,0,124.36,0
2024-12-16 09:00,58.59,0,64.82,0,58.6,0,182.02,0
2024-12-16 10:00,74.08,0,75.38,0,64.01,0,213.46,0
2024-12-16 11:00,74.35,0,74.53,0,59.38,0,208.26,0
2024-12-16 12:00,75.96,0,79.65,0,56.86,0,212.46,0
2024-12-16 13:00,74.74,0,79.07,0,58.62,0,212.44,0
2024-12-16 14:00,73.46,0,79.01,0,59.47,0,211.94,0
2024-12-16 15:00,69.25,0,68.5,0,46.22,0,183.97,0
2024-12-16 16:00,47.04,0,52.86,0,31.34,0,131.24,0
2024-12-16 17:00,51.03,0,54.05,0,38.5,0,143.58,0
2024-12-16 18:00,53.63,0,56.05,0,42.94,0,152.62,0
2024-12-16 19:00,50.08,0,58.77,0,44.53,0,153.38,0
2024-12-16 20:00,52.94,0,64.27,0,46.29,0,163.5,0
2024-12-16 21:00,51.07,0,60.53,0,42.92,0,154.52,0
2024-12-16 22:00,46.46,0,55.08,0,38.96,0,140.5,0
2024-12-16 23:00,44.57,0,49.92,0,34.34,0,128.82,0
2024-12-17 00:00,39.09,0,44.21,0,28.41,0,111.7,0
2024-12-17 01:00,29.7,0,36.73,0,25.57,0,92,0
2024-12-17 02:00,27.73,0,33.47,0,24.23,0,85.43,0
2024-12-17 03:00,25.76,0,30.62,0,24.94,0,81.32,0
2024-12-17 04:00,24.62,0,30.1,0,21.91,0,76.63,0
2024-12-17 05:00,27.35,0,29.62,0,22.28,0,79.25,0
2024-12-17 06:00,36.83,0,49.98,0,31.86,0,118.66,0
2024-12-17 07:00,46.72,0,48.25,0,38.5,0,133.47,0
2024-12-17 08:00,34.34,0,44.6,0,42.74,0,121.69,0
2024-12-17 09:00,66.29,0,68.94,0,58.95,0,194.18,0
2024-12-17 10:00,69.02,0,65.88,0,57.18,0,192.08,0
2024-12-17 11:00,68.59,0,57.7,0,56.31,0,182.6,0
2024-12-17 12:00,56.36,0,50.42,0,56.29,0,163.07,0
2024-12-17 13:00,59.83,0,52.38,0,49.53,0,161.74,0
2024-12-17 14:00,63.51,0,51.89,0,45.7,0,161.1,0
2024-12-17 15:00,52.15,0,43.02,0,36.32,0,131.49,0
2024-12-17 16:00,23.76,0,23.9,0,19.29,0,66.94,0
2024-12-17 17:00,46.66,0,41.1,0,33.65,0,121.41,0
2024-12-17 18:00,46.45,0,49.61,0,35.94,0,131.99,0
2024-12-17 19:00,49.86,0,50.37,0,39.26,0,139.49,0
2024-12-17 20:00,53.62,0,51.02,0,38.97,0,143.6,0
2024-12-17 21:00,47,0,44.42,0,36.73,0,128.14,0
2024-12-17 22:00,39.91,0,37.69,0,33.5,0,111.1,0
2024-12-17 23:00,39.01,0,35.24,0,29.08,0,103.33,0
2024-12-18 00:00,31.46,0,26.11,0,24.64,0,82.21,0
2024-12-18 01:00,27.01,0,21.5,0,20.74,0,69.25,0
2024-12-18 02:00,22.45,0,18.03,0,16.92,0,57.4,0
2024-12-18 03:00,21.41,0,16.66,0,16.1,0,54.18,0
2024-12-18 04:00,22.03,0,17.35,0,17.66,0,57.04,0
2024-12-18 05:00,22.64,0,20.2,0,19.95,0,62.79,0
2024-12-18 06:00,35.77,0,34.34,0,28.31,0,98.42,0
2024-12-18 07:00,41.57,0,42.63,0,33.1,0,117.3,0
2024-12-18 08:00,40.22,0,39.29,0,33.56,0,113.07,0
2024-12-18 09:00,50.66,0,50.8,0,49.83,0,151.3,0
2024-12-18 10:00,60.42,0,56.78,0,56.78,0,173.98,0
2024-12-18 11:00,57.37,0,57.01,0,60.03,0,174.41,0
2024-12-18 12:00,59.07,0,52.84,0,54.62,0,166.53,0
2024-12-18 13:00,57.84,0,52.07,0,42.63,0,152.54,0
2024-12-18 14:00,50.82,0,51.4,0,39.42,0,141.64,0
2024-12-18 15:00,48.62,0,45.28,0,38.7,0,132.6,0
2024-12-18 16:00,33.71,0,42.36,0,28.22,0,104.3,0
2024-12-18 17:00,39.89,0,44.49,0,28.69,0,113.06,0
2024-12-18 18:00,41.48,0,49.1,0,31.03,0,121.61,0
2024-12-18 19:00,43.65,0,48.48,0,33.78,0,125.91,0
2024-12-18 20:00,52.27,0,52.51,0,39.13,0,143.91,0
2024-12-18 21:00,49.21,0,44.82,0,37.24,0,131.27,0
2024-12-18 22:00,46.51,0,43.8,0,33.04,0,123.35,0
2024-12-18 23:00,38.92,0,34.74,0,24.9,0,98.56,0
2024-12-19 00:00,33.4,0,23.27,0,21.28,0,77.95,0
2024-12-19 01:00,27.53,0,19.12,0,20.12,0,66.77,0
2024-12-19 02:00,22.7,0,20.71,0,17.11,0,60.52,0
2024-12-19 03:00,20.81,0,19.79,0,16.95,0,57.55,0
2024-12-19 04:00,20.5,0,19.07,0,16.29,0,55.86,0
2024-12-19 05:00,24.03,0,21.9,0,17.96,0,63.89,0
2024-12-19 06:00,33.89,0,32.53,0,23.57,0,89.98,0
2024-12-19 07:00,40.22,0,47.69,0,27.37,0,115.27,0
2024-12-19 08:00,44.46,0,49.12,0,33.86,0,127.43,0
2024-12-19 09:00,63.5,0,56.66,0,54.05,0,174.21,0
2024-12-19 10:00,65.36,0,58.91,0,59.27,0,183.54,0
2024-12-19 11:00,57.79,0,55.92,0,56.76,0,170.47,0
2024-12-19 12:00,52.85,0,50.3,0,53.6,0,156.75,0
2024-12-19 13:00,50.58,0,50.9,0,42.34,0,143.82,0
2024-12-19 14:00,54.23,0,50.54,0,50.22,0,154.99,0
2024-12-19 15:00,49.19,0,47.19,0,41.24,0,137.62,0
2024-12-19 16:00,32.18,0,39.71,0,24.7,0,96.58,0
2024-12-19 17:00,43.94,0,38.23,0,25.08,0,107.26,0
2024-12-19 18:00,43.24,0,46.09,0,29.92,0,119.25,0
2024-12-19 19:00,45.16,0,51.03,0,32.3,0,128.5,0
2024-12-19 20:00,54.08,0,57.14,0,37.16,0,148.38,0
2024-12-19 21:00,56.22,0,51.55,0,32.4,0,140.17,0
2024-12-19 22:00,49.15,0,42.78,0,28.12,0,120.05,0
2024-12-19 23:00,41.5,0,36.54,0,25.82,0,103.86,0
2024-12-20 00:00,30.66,0,31.33,0,21.82,0,83.82,0
2024-12-20 01:00,23.67,0,26.6,0,18.03,0,68.3,0
2024-12-20 02:00,21.97,0,22.74,0,16.45,0,61.16,0
2024-12-20 03:00,21.17,0,19.57,0,15.56,0,56.3,0
2024-12-20 04:00,22,0,19.88,0,16.02,0,57.9,0
2024-12-20 05:00,25.67,0,20.01,0,18.87,0,64.55,0
2024-12-20 06:00,30.47,0,32.29,0,25.23,0,87.99,0
2024-12-20 07:00,43.99,0,43.9,0,34.18,0,122.08,0
2024-12-20 08:00,43.65,0,47.18,0,32,0,122.83,0
2024-12-20 09:00,49.06,0,53.5,0,46.95,0,149.52,0
2024-12-20 10:00,55.3,0,60.38,0,51.9,0,167.58,0
2024-12-20 11:00,46.34,0,54.35,0,50.72,0,151.41,0
2024-12-20 12:00,53.22,0,47.45,0,48.92,0,149.58,0
2024-12-20 13:00,47.02,0,46.48,0,43.35,0,136.86,0
2024-12-20 14:00,51.14,0,46.6,0,46.95,0,144.7,0
2024-12-20 15:00,47.4,0,45.14,0,40.32,0,132.86,0
2024-12-20 16:00,35.14,0,33.96,0,30.01,0,99.1,0
2024-12-20 17:00,40.79,0,36.89,0,29.14,0,106.82,0
2024-12-20 18:00,43.29,0,42.18,0,32.86,0,118.33,0
2024-12-20 19:00,50.96,0,48.32,0,32.42,0,131.7,0
2024-12-20 20:00,55.98,0,50.37,0,35.22,0,141.56,0
2024-12-20 21:00,49.05,0,46.13,0,32.33,0,127.5,0
2024-12-20 22:00,43.7,0,41.39,0,25.72,0,110.81,0
2024-12-20 23:00,38.22,0,33.63,0,22.89,0,94.74,0
2024-12-21 00:00,31.78,0,24.38,0,20.33,0,76.49,0
2024-12-21 01:00,28.58,0,20.62,0,17.74,0,66.93,0
2024-12-21 02:00,24.78,0,19.32,0,16.82,0,60.91,0
2024-12-21 03:00,24.17,0,21.15,0,16.98,0,62.3,0
2024-12-21 04:00,24.56,0,19.7,0,16.87,0,61.14,0
2024-12-21 05:00,24.98,0,19.5,0,16.97,0,61.45,0
2024-12-21 06:00,26.93,0,25.93,0,21.5,0,74.35,0
2024-12-21 07:00,35.98,0,32.72,0,22.91,0,91.62,0
2024-12-21 08:00,38.18,0,39.86,0,27.21,0,105.25,0
2024-12-21 09:00,37.44,0,34.23,0,24.75,0,96.42,0
2024-12-21 10:00,32.38,0,30.55,0,21.02,0,83.95,0
2024-12-21 11:00,27.5,0,27.57,0,15.97,0,71.03,0
2024-12-21 12:00,30.14,0,33.33,0,22.37,0,85.84,0
2024-12-21 13:00,32.6,0,29.44,0,25.32,0,87.36,0
2024-12-21 14:00,35.91,0,32.59,0,23.15,0,91.66,0
2024-12-21 15:00,37.15,0,27.78,0,22.86,0,87.8,0
2024-12-21 16:00,39.79,0,29.38,0,26.7,0,95.88,0
2024-12-21 17:00,49.66,0,32.94,0,27.86,0,110.46,0
2024-12-21 18:00,44.35,0,36.54,0,27.34,0,108.22,0
2024-12-21 19:00,43.02,0,41.46,0,25.88,0,110.37,0
2024-12-21 20:00,47.7,0,42.56,0,32.24,0,122.5,0
2024-12-21 21:00,49.31,0,41.61,0,33.79,0,124.71,0
2024-12-21 22:00,46.38,0,32.19,0,28.19,0,106.77,0
2024-12-21 23:00,38.84,0,25.58,0,24.04,0,88.46,0
2024-12-22 00:00,31.78,0,19.7,0,20.45,0,71.94,0
2024-12-22 01:00,27.22,0,15.1,0,16.9,0,59.21,0
2024-12-22 02:00,26.27,0,13.74,0,16.98,0,56.99,0
2024-12-22 03:00,26.65,0,14.37,0,17.58,0,58.6,0
2024-12-22 04:00,27.22,0,15.7,0,17.35,0,60.28,0
2024-12-22 05:00,27.55,0,15.42,0,18.34,0,61.3,0
2024-12-22 06:00,31.14,0,24.14,0,24.59,0,79.88,0
2024-12-22 07:00,39.49,0,43.47,0,34.08,0,117.04,0
2024-12-22 08:00,38.95,0,43.18,0,36.04,0,118.17,0
2024-12-22 09:00,53.65,0,54.6,0,52.02,0,160.26,0
2024-12-22 10:00,62.1,0,58.65,0,58.52,0,179.27,0
2024-12-22 11:00,62.71,0,55.15,0,61.88,0,179.74,0
2024-12-22 12:00,61.22,0,52.39,0,64.26,0,177.87,0
2024-12-22 13:00,53.19,0,55.18,0,55,0,163.38,0
2024-12-22 14:00,58.04,0,55.03,0,58.85,0,171.92,0
2024-12-22 15:00,55.65,0,48.78,0,51.05,0,155.48,0
2024-12-22 16:00,41.09,0,40.98,0,33.06,0,115.13,0
2024-12-22 17:00,47.96,0,43.15,0,31.66,0,122.78,0
2024-12-22 18:00,45.82,0,43.54,0,36.34,0,125.71,0
2024-12-22 19:00,58.37,0,52.22,0,39.73,0,150.31,0
2024-12-22 20:00,63.14,0,56.45,0,40.04,0,159.63,0
2024-12-22 21:00,63.14,0,55.91,0,39.1,0,158.14,0
2024-12-22 22:00,61.55,0,50.38,0,37.62,0,149.56,0
2024-12-22 23:00,54.38,0,43.94,0,31.23,0,129.55,0
2024-12-23 00:00,48.43,0,34.1,0,27.1,0,109.64,0
2024-12-23 01:00,39.68,0,26.64,0,23.7,0,90.02,0
2024-12-23 02:00,36.93,0,23.33,0,21.56,0,81.82,0
2024-12-23 03:00,35.82,0,23.53,0,20.48,0,79.82,0
2024-12-23 04:00,34.74,0,22.81,0,22.34,0,79.9,0
2024-12-23 05:00,35.58,0,23.03,0,22.05,0,80.66,0
2024-12-23 06:00,47.83,0,41.77,0,31.39,0,120.99,0
2024-12-23 07:00,50.66,0,54.93,0,38.94,0,144.53,0
2024-12-23 08:00,48.06,0,49.86,0,39.29,0,137.21,0
2024-12-23 09:00,53.73,0,52.18,0,52.34,0,158.26,0
2024-12-23 10:00,60.96,0,55.71,0,63.18,0,179.85,0
2024-12-23 11:00,49.13,0,54.26,0,53.82,0,157.21,0
2024-12-23 12:00,50.05,0,53.71,0,54.19,0,157.95,0
2024-12-23 13:00,43.84,0,58.65,0,48.24,0,150.73,0
2024-12-23 14:00,43.74,0,50.18,0,43.14,0,137.06,0
2024-12-23 15:00,42.21,0,53.21,0,39.23,0,134.65,0
2024-12-23 16:00,37.46,0,38.79,0,28.57,0,104.82,0
2024-12-23 17:00,44.34,0,46.22,0,33.08,0,123.64,0
2024-12-23 18:00,42.64,0,55.7,0,41.74,0,140.08,0
2024-12-23 19:00,48.61,0,59.53,0,40.49,0,148.62,0
2024-12-23 20:00,56.02,0,61.03,0,40.47,0,157.52,0
2024-12-23 21:00,58.74,0,56.24,0,39.87,0,154.86,0
2024-12-23 22:00,53.77,0,47.59,0,35.99,0,137.35,0
2024-12-23 23:00,46.02,0,38.13,0,27.88,0,112.02,0
2024-12-24 00:00,37.62,0,28.36,0,23.78,0,89.75,0
2024-12-24 01:00,31.08,0,20.29,0,21.79,0,73.16,0
2024-12-24 02:00,26.1,0,18.45,0,21.55,0,66.1,0
2024-12-24 03:00,24.27,0,18.07,0,21.37,0,63.71,0
2024-12-24 04:00,23.95,0,17.11,0,20.19,0,61.26,0
2024-12-24 05:00,27.27,0,20.38,0,24.22,0,71.87,0
2024-12-24 06:00,37.26,0,43.32,0,28.58,0,109.16,0
2024-12-24 07:00,44.57,0,53.83,0,39.32,0,137.72,0
2024-12-24 08:00,48.7,0,46.79,0,38.8,0,134.3,0
2024-12-24 09:00,60.73,0,59.93,0,64.54,0,185.19,0
2024-12-24 10:00,64.23,0,58.93,0,64.04,0,187.2,0
2024-12-24 11:00,61.01,0,59.78,0,62.14,0,182.94,0
2024-12-24 12:00,59.17,0,49.61,0,61.4,0,170.18,0
2024-12-24 13:00,51.42,0,51.55,0,48.3,0,151.28,0
2024-12-24 14:00,57.42,0,58.22,0,50.22,0,165.85,0
2024-12-24 15:00,59.46,0,57.74,0,38.9,0,156.11,0
2024-12-24 16:00,40.69,0,45.32,0,30.3,0,116.31,0
2024-12-24 17:00,43.78,0,51,0,33.66,0,128.44,0
2024-12-24 18:00,45.01,0,49.38,0,38.33,0,132.72,0
2024-12-24 19:00,51.33,0,49.41,0,35.92,0,136.66,0
2024-12-24 20:00,50.18,0,51.81,0,38.39,0,140.38,0
2024-12-24 21:00,48.65,0,47.96,0,38.34,0,134.94,0
2024-12-24 22:00,46.38,0,38.9,0,32.04,0,117.32,0
2024-12-24 23:00,41.89,0,34.6,0,27.46,0,103.95,0
2024-12-25 00:00,32.89,0,25.59,0,24.06,0,82.54,0
2024-12-25 01:00,26.02,0,20.75,0,21.65,0,68.42,0
2024-12-25 02:00,23.45,0,16.06,0,18.51,0,58.02,0
2024-12-25 03:00,24.01,0,14.13,0,17.63,0,55.77,0
2024-12-25 04:00,26.03,0,15.2,0,18.69,0,59.92,0
2024-12-25 05:00,25.5,0,15.02,0,17.13,0,57.65,0
2024-12-25 06:00,27.18,0,27.59,0,25.15,0,79.92,0
2024-12-25 07:00,36.24,0,31.93,0,25.65,0,93.82,0
2024-12-25 08:00,37.69,0,34.95,0,22.58,0,95.22,0
